CustomerID,Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churn
13080,M,Chennai,35.7,10,"₹ 41,264.21",2,0,1,93834.12,0
13081,Female,DELHI,40.1,9,"₹ 129,649.41",4,0,1,118443.92,0
13082,Female,Bangalore,57.1,8,"₹ 95,789.55",1,1,1,47189.6,0
13083,Male,Bangalore,47.0,8,"₹ 73,660.76",1,0,1,70391.67,0
13084,Female,mumbai,60.7,6,"₹ 76,254.13",2,1,1,78371.89,0
13085,Female,DELHI,40.8,3,"₹ 75,425.21",1,0,0,93382.46,0
13086,Female,Mumbai,22.0,3,"₹ 60,226.76",1,1,0,67716.33,0
13087,Male,Delhi,31.9,6,"₹ 73,089.15",1,1,0,18388.72,0
13088,Male,Bangalore,52.3,7,"₹ 88,673.86",2,1,1,100487.01,0
13089,Female,Delhi,34.1,6,"₹ 59,231.19",1,1,0,57310.54,0
13090,Male,Bangalore,41.1,10,"₹ 101,095.52",2,0,1,92109.83,0
13091,Male,DELHI,43.0,9,"₹ 58,915.18",2,1,1,86903.12,0
13092,M,Pune,61.7,3,"₹ 40,190.58",1,1,1,62050.77,0
13093,Male,Hyderabad,50.6,3,"₹ 71,558.31",4,1,0,55533.1,0
13094,Female,Pune,48.2,7,"₹ 60,187.00",2,1,1,,0
13095,Male,Mumbai,41.9,8,"₹ 58,616.16",2,1,0,140879.15,0
13096,Female,Bangalore,30.0,6,"₹ 87,002.95",2,1,0,84382.7,0
13097,F,Mumbai,42.9,2,"₹ 55,916.99",2,1,1,119346.72,0
13098,Male,mumbai,66.1,9,"₹ 41,669.36",1,1,1,106146.02,0
13099,Male,mumbai,46.2,0,"₹ 55,241.35",1,0,0,111771.42,0
13100,Male,Kolkata,33.4,4,"₹ 46,510.99",2,1,0,89881.07,0
13101,Male,Chennai,35.0,5,"₹ 46,228.89",2,1,0,114810.85,0
13102,Female,mumbai,57.0,10,"₹ 89,466.67",1,1,1,121447.6,0
13103,Female,mumbai,33.6,8,"₹ 39,442.15",2,1,1,116846.77,0
13104,Male,Bangalore,37.6,4,"₹ 67,964.12",1,1,1,17753.4,0
13105,Male,Kolkata,26.3,0,"₹ 56,694.48",1,0,0,86859.51,0
13106,Male,Bangalore,36.7,10,"₹ 62,250.97",1,1,1,152673.22,0
13107,Female,Delhi,45.7,10,"₹ 14,083.29",2,1,0,110566.33,0
13108,Male,Mumbai,36.4,3,"₹ 81,095.42",2,1,0,46505.9,0
13109,Female,Delhi,40.3,1,"₹ 57,984.91",1,1,1,26915.52,0
13110,Female,DELHI,26.2,3,"₹ 89,287.62",1,0,1,88537.14,0
13111,Female,DELHI,33.3,6,"₹ 74,994.76",1,1,1,15000.0,0
13112,Male,Bangalore,65.6,8,"₹ 66,211.49",1,0,0,98023.24,1
13113,Female,Hyderabad,38.4,2,"₹ 65,185.17",2,0,1,83324.1,1
13114,Male,Hyderabad,44.4,2,"₹ 120,986.67",1,1,0,58746.87,0
13115,Male,Delhi,30.4,10,"₹ 44,922.84",2,1,1,129895.47,0
13116,Female,mumbai,40.6,3,"₹ 72,302.25",1,1,0,76761.04,1
13117,Female,Bangalore,36.8,6,"₹ 70,971.11",1,0,0,56580.75,0
13118,Male,Delhi,53.2,5,"₹ 24,661.65",2,1,0,124839.45,0
13119,Male,Bangalore,52.6,4,"₹ 63,528.14",2,1,0,94730.89,0
13120,Male,Delhi,53.9,3,"₹ 26,061.97",1,1,1,70059.13,0
13121,Male,DELHI,41.0,7,"₹ 63,302.18",2,1,1,34295.09,0
13122,Male,Kolkata,64.5,3,"₹ 24,434.03",2,1,1,79975.4,0
13123,Male,Bangalore,49.6,2,"₹ 74,532.81",1,1,0,52512.23,0
13124,Male,Kolkata,22.8,6,"₹ 33,502.84",1,1,0,110327.43,0
13125,Female,DELHI,58.5,1,"₹ 64,702.96",1,0,0,33609.86,0
13126,Female,Hyderabad,39.9,3,"₹ 24,388.10",1,0,1,125072.96,0
13127,Female,Pune,53.7,7,"₹ 76,889.65",2,1,0,126629.09,0
13128,Male,Mumbai,27.4,3,"₹ 63,035.96",2,0,0,79042.33,0
13129,M,Mumbai,39.1,9,"₹ 60,400.64",1,1,1,112392.37,0
13130,Female,Mumbai,49.0,6,"₹ 68,500.98",2,0,1,122146.82,0
13131,Female,DELHI,42.9,1,"₹ 78,094.07",2,1,0,59315.11,0
13132,Female,DELHI,38.2,10,"₹ 43,517.88",2,1,0,103307.39,0
13133,Female,Hyderabad,18.0,4,"₹ 64,574.49",2,1,1,112576.95,0
13134,Female,Pune,31.1,3,"₹ 53,343.21",2,1,1,59909.45,0
13135,Male,Chennai,28.3,8,"₹ 97,550.64",2,0,0,121212.78,0
13136,Female,Mumbai,18.0,6,"₹ 54,793.63",2,1,0,104512.06,0
13137,Female,mumbai,31.5,8,"₹ 44,890.60",1,1,0,121347.44,0
13138,Female,Mumbai,62.3,10,"₹ 27,387.05",1,1,1,108648.64,0
13139,Female,Chennai,53.9,9,"₹ 58,313.78",2,0,1,129048.25,0
13140,Male,Bangalore,30.0,6,"₹ 47,728.33",1,1,0,96500.37,0
13141,Male,Hyderabad,32.9,1,"₹ 74,034.49",1,0,0,67981.91,0
13142,Female,Kolkata,33.0,1,"₹ 70,551.60",1,1,1,78051.45,0
13143,Female,Kolkata,49.1,1,"₹ 78,278.21",2,1,1,69420.69,1
13144,Female,Chennai,44.9,4,"₹ 33,521.05",2,1,0,71637.9,0
13145,Male,Mumbai,31.5,0,₹ 0.00,1,1,1,116978.88,0
13146,Male,Kolkata,32.8,6,"₹ 64,975.47",1,0,0,82814.3,0
13147,Female,Chennai,53.0,1,"₹ 85,579.60",2,0,1,91185.7,0
13148,Female,DELHI,58.3,3,"₹ 55,159.35",1,1,1,16392.07,0
13149,Female,Delhi,29.2,8,"₹ 109,626.67",1,1,0,93725.0,0
13150,Male,DELHI,38.6,7,"₹ 61,913.49",1,0,1,92407.79,0
13151,Female,Mumbai,41.5,9,"₹ 46,602.85",3,1,0,91572.85,0
13152,Male,Chennai,37.7,1,"₹ 75,411.09",2,1,0,22445.74,0
13153,Female,Bangalore,53.6,3,"₹ 99,525.65",1,0,0,67058.05,1
13154,Male,Kolkata,38.2,3,"₹ 63,922.21",1,1,1,30717.4,0
13155,Male,Kolkata,62.9,1,"₹ 83,842.02",2,1,1,,1
13156,Female,Kolkata,54.4,1,"₹ 54,432.39",2,1,1,79496.02,0
13157,Female,Chennai,31.8,4,"₹ 54,997.42",2,0,0,87734.54,0
13158,Male,DELHI,40.8,10,"₹ 92,965.01",2,1,1,74038.63,0
13159,Female,Bangalore,28.3,3,"₹ 20,714.01",2,1,1,74930.43,0
13160,Male,Chennai,35.3,7,"₹ 38,773.71",3,1,1,75601.86,0
13161,Male,Mumbai,50.4,3,"₹ 79,514.54",2,0,0,41296.19,0
13162,Male,Hyderabad,42.9,7,"₹ 56,409.99",2,0,1,61919.23,0
13163,Male,Mumbai,65.4,4,"₹ 72,462.83",1,1,1,,0
13164,Female,Delhi,25.3,0,"₹ 78,323.62",2,1,1,129520.43,0
13165,Male,Hyderabad,39.6,8,"₹ 32,046.41",2,1,0,81557.93,0
13166,Female,Mumbai,33.9,7,"₹ 31,840.95",1,1,0,101243.65,0
13167,Female,Bangalore,36.2,0,"₹ 93,823.51",2,1,1,72216.61,0
13168,Male,Pune,40.5,2,"₹ 55,346.71",1,1,0,64139.0,0
13169,Female,Pune,31.9,2,"₹ 48,104.37",2,0,1,62430.45,0
13170,Male,Pune,51.5,4,"₹ 74,255.01",1,1,0,161631.8,1
13171,Female,Delhi,61.0,6,"₹ 89,484.21",3,1,1,51199.01,1
13172,Male,Delhi,18.0,0,"₹ 84,465.28",3,1,1,106180.55,0
13173,Male,Pune,56.7,0,"₹ 76,545.54",2,1,1,42559.73,0
13174,Male,Kolkata,70.2,9,"₹ 93,941.22",1,1,1,163939.24,0
13175,Male,Hyderabad,42.3,5,"₹ 77,739.83",1,0,1,118693.27,0
13176,Male,Hyderabad,32.7,4,"₹ 51,147.07",1,1,0,92696.76,0
13177,Female,Kolkata,33.1,2,"₹ 71,553.92",1,0,1,143854.06,0
13178,Female,DELHI,36.3,2,"₹ 84,583.49",1,1,1,93172.48,0
13179,Female,Pune,45.2,3,"₹ 44,768.32",2,1,0,113307.68,0
13180,Female,Kolkata,34.9,10,"₹ 50,810.40",1,0,1,127633.13,0
13181,Male,Chennai,39.0,9,"₹ 69,928.50",2,0,1,79482.78,1
13182,Male,Hyderabad,28.5,1,"₹ 82,181.23",2,1,1,84815.68,0
13183,Male,Chennai,34.5,8,"₹ 64,418.59",1,1,0,89119.85,0
13184,Male,Kolkata,35.1,3,"₹ 71,448.03",1,1,1,48789.29,1
13185,Female,Kolkata,39.6,9,"₹ 2,826.67",2,1,0,73157.07,0
13186,Female,Mumbai,22.5,2,"₹ 104,982.40",1,1,0,68408.01,0
13187,Male,Mumbai,36.0,9,"₹ 84,390.27",2,1,1,116959.72,0
13188,Male,Bangalore,37.4,10,"₹ 83,194.31",1,1,1,45011.76,0
13189,Female,Bangalore,42.2,6,"₹ 81,055.97",2,1,0,112449.16,1
13190,Female,Delhi,56.8,8,"₹ 83,267.96",1,1,1,97939.46,0
13191,Male,Delhi,38.8,1,"₹ 99,776.41",2,1,1,33674.26,0
13192,Female,Pune,25.4,5,"₹ 92,974.04",1,1,0,109254.69,0
13193,M,Mumbai,41.6,4,"₹ 75,702.86",2,1,0,107847.45,0
13194,Male,Pune,31.5,0,"₹ 85,141.95",1,0,0,66939.35,0
13195,Male,Kolkata,31.2,10,"₹ 71,942.77",1,0,0,83452.58,0
13196,Female,Pune,36.4,6,"₹ 45,978.20",1,0,0,52467.53,0
13197,M,Kolkata,33.8,0,"₹ 52,294.75",1,0,1,144879.85,0
13198,Female,Hyderabad,27.2,9,"₹ 54,491.79",3,0,0,80697.48,1
13199,Male,Mumbai,34.2,8,"₹ 60,747.93",1,1,0,84950.14,0
13200,Male,Bangalore,45.5,3,"₹ 59,063.72",1,1,1,91649.41,0
13201,Female,Pune,40.5,7,"₹ 36,128.38",1,1,1,103524.96,0
13202,Female,Mumbai,28.1,0,"₹ 70,265.97",1,1,1,99513.81,0
13203,Male,Hyderabad,29.7,4,"₹ 83,447.20",1,1,0,88384.04,0
13204,Female,Chennai,41.5,2,"₹ 53,361.45",2,1,1,73385.53,0
13205,Female,Bangalore,28.2,3,"₹ 56,887.91",1,1,1,97104.77,0
13206,Female,mumbai,29.2,3,"₹ 83,859.27",1,0,1,106106.23,0
13207,Female,Mumbai,33.1,7,"₹ 69,735.12",2,1,1,107821.98,0
13208,Female,DELHI,28.3,9,"₹ 87,035.80",1,0,1,,0
13209,Male,Mumbai,41.2,9,"₹ 83,378.85",1,0,0,92136.25,0
13210,Female,Kolkata,36.3,2,"₹ 45,223.49",3,1,1,113617.12,0
13211,Male,DELHI,56.9,0,"₹ 70,659.90",2,0,0,41123.97,1
13212,Female,Pune,26.1,4,"₹ 80,002.98",2,0,0,34364.65,0
13213,Male,Hyderabad,53.8,1,"₹ 47,589.27",2,0,0,20944.24,0
13214,Female,DELHI,42.8,10,"₹ 35,827.35",2,0,1,95837.79,0
13215,Male,Pune,57.9,5,"₹ 64,541.19",1,0,0,154850.47,1
13216,Male,Pune,56.3,3,"₹ 12,538.00",1,1,0,124130.14,0
13217,Male,Pune,34.9,8,₹ 0.00,2,1,1,76491.44,0
13218,Male,Kolkata,23.1,6,"₹ 80,019.78",2,1,1,89477.21,0
13219,Female,DELHI,38.2,1,"₹ 46,004.10",1,1,1,57059.31,0
13220,Female,Delhi,18.0,6,"₹ 57,454.38",1,1,1,128241.37,0
13221,Female,Hyderabad,47.9,9,"₹ 71,029.13",2,1,0,87477.18,0
13222,Male,Chennai,41.8,7,"₹ 63,986.19",2,1,1,74235.41,0
13223,Male,Mumbai,32.8,2,"₹ 45,825.25",2,1,0,67939.7,0
13224,Male,Kolkata,34.6,2,"₹ 113,993.39",2,0,1,95870.4,0
13225,Male,Bangalore,27.7,10,"₹ 63,037.03",1,1,0,38451.56,0
13226,Female,Chennai,39.6,1,"₹ 133,918.20",1,1,0,60548.44,0
13227,Male,Hyderabad,28.1,0,"₹ 41,505.55",1,1,0,117960.62,0
13228,Male,Kolkata,39.6,2,"₹ 55,581.17",4,1,0,15000.0,0
13229,Male,Chennai,44.2,9,"₹ 65,615.03",2,1,1,35166.77,0
13230,Male,Mumbai,47.8,10,"₹ 66,862.33",2,0,0,120035.62,0
13231,Female,Pune,45.3,6,"₹ 89,751.19",1,1,0,126903.85,1
13232,Female,Pune,36.4,10,"₹ 6,768.29",2,1,0,124614.49,0
13233,Male,Hyderabad,45.3,8,"₹ 103,177.68",2,0,1,84691.71,1
13234,Male,Mumbai,41.6,8,"₹ 18,130.15",2,1,1,93037.52,0
13235,Male,Chennai,41.5,5,"₹ 45,567.30",2,1,1,115372.25,0
13236,Male,mumbai,27.7,5,"₹ 66,296.12",1,1,0,70465.1,0
13237,Male,Pune,25.0,10,"₹ 75,255.31",2,1,0,78021.46,0
13238,M,Delhi,43.1,4,"₹ 60,014.84",1,0,0,41429.03,0
13239,Female,Chennai,45.8,1,"₹ 53,035.83",1,0,0,50306.39,0
13240,Female,Pune,32.5,6,"₹ 65,181.54",3,1,1,97279.68,0
13241,Male,Chennai,54.1,0,"₹ 55,056.71",1,1,1,80284.71,0
13242,Male,Hyderabad,66.6,5,"₹ 92,089.78",2,0,1,,0
13243,Female,Bangalore,61.0,3,"₹ 82,292.28",1,1,0,129426.79,0
13244,Female,Pune,36.8,2,"₹ 76,168.40",2,1,1,57778.81,0
13245,Female,Chennai,34.8,10,"₹ 90,570.13",1,1,0,70344.13,0
13246,Male,Bangalore,49.4,0,"₹ 73,703.71",2,1,0,86017.63,0
13247,Female,Bangalore,48.1,5,"₹ 59,035.92",2,1,0,80243.8,0
13248,Male,Delhi,26.6,6,"₹ 24,783.03",1,1,0,76747.78,0
13249,Female,Bangalore,37.1,10,"₹ 111,584.31",2,1,0,,1
13250,Female,Mumbai,47.9,0,"₹ 93,073.95",1,1,1,100543.04,0
13251,Female,Bangalore,29.2,10,"₹ 34,767.41",2,1,1,82690.22,0
13252,Male,mumbai,31.1,0,"₹ 83,308.25",2,1,1,98801.95,1
13253,Female,Chennai,32.9,6,"₹ 76,523.71",1,1,0,88620.65,1
13254,Male,Bangalore,35.2,10,"₹ 41,418.03",2,1,1,151021.36,0
13255,Male,DELHI,21.2,5,"₹ 99,632.63",2,1,1,123806.02,0
13256,Male,Mumbai,48.3,6,"₹ 69,133.42",1,0,1,47227.67,0
13257,Female,Kolkata,31.2,7,"₹ 36,300.84",3,1,1,163146.28,0
13258,Male,Mumbai,42.4,7,"₹ 34,557.83",1,1,0,70831.97,0
13259,Male,Hyderabad,41.1,8,"₹ 75,399.29",2,0,0,65339.09,0
13260,Female,Kolkata,27.9,8,"₹ 41,128.47",1,0,1,66796.84,0
13261,Male,Delhi,18.8,6,"₹ 46,624.81",1,1,1,68391.43,0
13262,Female,Mumbai,41.1,8,"₹ 75,615.90",2,0,0,62525.56,0
13263,Male,Hyderabad,34.8,5,"₹ 48,484.93",2,1,1,100419.13,0
13264,Male,Mumbai,45.5,8,"₹ 53,254.27",1,0,1,106853.74,0
13265,Female,Bangalore,49.7,10,"₹ 45,253.32",2,1,0,78989.02,0
13266,Male,Pune,18.0,1,"₹ 81,812.51",2,1,1,63196.83,0
13267,Male,Pune,37.2,10,"₹ 95,962.12",1,0,1,90509.66,0
13268,Female,Hyderabad,52.5,1,"₹ 22,339.99",2,0,1,82254.3,0
13269,Female,Mumbai,57.2,5,"₹ 40,396.64",2,1,1,26502.26,0
13270,Female,Hyderabad,18.0,2,"₹ 8,836.43",2,0,0,110341.89,0
13271,Male,Delhi,53.8,1,"₹ 68,162.64",2,1,1,76840.28,0
13272,Male,Pune,27.9,7,"₹ 70,121.68",1,0,0,121229.23,0
13273,Female,DELHI,48.5,6,"₹ 41,257.09",2,1,0,44841.86,0
13274,Female,Kolkata,33.4,7,"₹ 54,082.15",2,1,1,88662.47,0
13275,Female,Bangalore,49.0,5,"₹ 76,449.80",1,1,1,114240.08,0
13276,Female,DELHI,35.7,8,"₹ 103,803.41",1,0,1,117559.45,0
13277,Female,DELHI,22.7,8,"₹ 46,507.53",2,1,1,75762.5,0
13278,Female,Chennai,33.0,1,"₹ 67,736.43",1,0,0,36692.64,0
13279,Male,DELHI,46.5,9,"₹ 78,648.04",1,1,1,91471.52,0
13280,Female,Kolkata,34.9,4,"₹ 109,930.26",3,1,1,56133.63,1
13281,Male,Kolkata,27.1,8,"₹ 75,051.11",1,1,0,61292.91,0
13282,Male,Bangalore,24.7,2,"₹ 112,727.07",2,1,0,51010.25,0
13283,Female,Hyderabad,30.3,4,"₹ 28,965.38",1,1,0,128601.59,0
13284,Female,mumbai,,7,"₹ 75,298.28",2,1,1,67189.56,0
13285,Male,mumbai,46.9,1,"₹ 58,269.13",1,1,0,88017.02,1
13286,Male,Mumbai,35.3,5,"₹ 64,387.45",1,1,1,46557.68,0
13287,Male,Mumbai,36.4,10,"₹ 34,623.03",2,1,0,119309.72,0
13288,Female,Kolkata,37.8,3,"₹ 95,564.67",3,0,1,89526.71,0
13289,Female,Mumbai,46.5,5,"₹ 79,549.16",2,0,0,129338.94,0
13290,Male,Chennai,47.6,2,"₹ 70,333.15",4,0,0,57964.49,1
13291,Male,Mumbai,33.7,5,"₹ 22,163.69",2,1,0,84831.43,0
13292,Female,Delhi,36.8,6,"₹ 87,834.90",1,0,0,63412.93,0
13293,Male,Delhi,47.7,9,"₹ 48,381.47",2,1,1,65724.92,0
13294,Female,Chennai,31.7,2,"₹ 45,399.68",2,1,1,111827.66,0
13295,M,DELHI,33.4,4,"₹ 27,310.18",1,1,0,88731.56,0
13296,Male,Delhi,47.7,7,"₹ 56,670.55",2,1,1,55945.2,0
13297,Female,mumbai,33.1,1,"₹ 51,173.56",2,1,0,27551.08,0
13298,Male,mumbai,43.0,6,"₹ 98,541.50",1,0,0,85030.45,0
13299,Male,Delhi,21.0,0,"₹ 39,905.80",1,0,0,74616.22,0
13300,Female,Mumbai,47.0,6,"₹ 47,028.61",1,0,1,124857.34,0
13301,Male,mumbai,37.6,0,"₹ 50,241.08",3,1,0,128209.45,1
13302,F,Delhi,44.9,3,"₹ 44,526.61",2,1,0,102918.96,0
13303,Female,DELHI,53.4,3,"₹ 31,804.47",2,1,1,104024.29,0
13304,Male,Bangalore,36.0,4,"₹ 81,231.15",3,0,0,64830.25,0
13305,Male,Mumbai,21.6,1,"₹ 60,674.04",1,0,0,96748.05,0
13306,Male,Mumbai,35.7,10,"₹ 51,516.56",2,1,1,111917.31,0
13307,Male,Delhi,54.6,5,"₹ 48,713.18",2,1,1,76840.64,0
13308,Male,Hyderabad,42.0,5,"₹ 68,142.39",2,1,1,115043.01,0
13309,Male,Pune,27.2,7,"₹ 48,896.37",2,0,0,76011.91,0
13310,Male,Delhi,37.7,9,"₹ 63,295.99",2,1,1,83166.42,0
13311,Female,Chennai,45.9,0,"₹ 76,938.58",1,1,0,110311.54,0
13312,Female,Delhi,38.5,3,"₹ 73,609.40",1,0,1,35293.66,0
13313,Female,Mumbai,38.2,1,"₹ 100,944.19",1,1,1,69606.7,0
13314,Male,Bangalore,31.4,10,"₹ 89,459.09",2,1,0,169895.04,0
13315,Male,Chennai,32.4,7,"₹ 73,262.79",1,0,1,31104.48,0
13316,Female,Kolkata,42.7,3,"₹ 74,542.33",2,1,1,120675.82,0
13317,Female,Kolkata,45.9,7,"₹ 114,012.91",1,0,0,62163.09,1
13318,Male,Hyderabad,37.9,1,"₹ 45,046.30",2,1,0,52314.57,1
13319,Female,DELHI,34.1,3,"₹ 77,432.82",2,1,1,69798.56,0
13320,Female,mumbai,49.1,8,"₹ 43,436.47",2,0,1,30853.5,0
13321,Female,Hyderabad,34.9,4,"₹ 85,841.88",1,0,0,58042.2,0
13322,Male,Kolkata,,5,"₹ 80,962.61",1,0,0,124826.02,0
13323,Female,mumbai,46.4,9,"₹ 58,862.56",1,1,0,132812.76,0
13324,Female,DELHI,24.8,8,"₹ 97,442.79",1,1,1,50078.08,0
13325,Female,mumbai,41.7,8,"₹ 66,505.42",2,1,0,77507.28,0
13326,Female,DELHI,18.0,6,"₹ 73,391.38",1,1,0,97918.54,0
13327,Female,Pune,38.8,10,"₹ 24,604.56",1,1,0,110851.36,0
13328,Female,Chennai,47.0,1,"₹ 121,317.52",2,1,0,134198.53,1
13329,Male,mumbai,44.0,6,"₹ 39,187.56",1,0,1,71376.51,0
13330,Female,mumbai,49.6,8,"₹ 33,914.02",1,0,0,85602.01,0
13331,Female,mumbai,44.2,1,"₹ 80,532.20",2,0,0,41325.91,0
13332,Female,Bangalore,33.5,6,"₹ 69,283.84",2,0,1,67321.64,0
13333,Male,Bangalore,21.5,6,"₹ 26,677.89",2,0,0,69965.8,0
13334,Male,Pune,41.4,2,"₹ 43,565.54",1,1,0,60903.58,0
13335,Female,Pune,45.7,5,"₹ 54,893.17",1,0,0,103318.63,0
13336,Female,Pune,18.9,7,"₹ 46,418.22",2,1,0,157905.43,0
13337,Female,Kolkata,44.8,9,"₹ 69,907.84",1,0,0,45580.14,0
13338,Female,Kolkata,41.1,7,"₹ 88,273.39",1,1,1,77996.94,0
13339,Female,Delhi,35.6,2,"₹ 119,956.25",2,1,1,81380.37,0
13340,Female,Hyderabad,45.3,5,"₹ 26,734.11",2,0,1,,0
13341,Female,Chennai,36.7,1,"₹ 63,345.96",2,1,1,73507.01,0
13342,Female,Bangalore,35.9,1,"₹ 67,114.49",2,0,0,88602.92,1
13343,Female,DELHI,24.7,7,"₹ 66,779.15",1,1,1,86577.12,0
13344,Male,Chennai,44.9,10,"₹ 69,985.00",1,1,1,119366.54,0
13345,Male,Chennai,24.3,9,"₹ 67,076.00",2,1,1,121454.2,0
13346,Female,DELHI,31.8,4,"₹ 94,035.79",1,0,1,68211.6,0
13347,Male,Mumbai,45.5,4,"₹ 74,681.30",3,0,0,65337.48,1
13348,Male,mumbai,38.0,10,"₹ 27,190.09",1,0,1,106895.31,0
13349,Male,Hyderabad,60.5,3,"₹ 32,062.00",1,1,0,131494.28,0
13350,Male,Delhi,47.1,10,"₹ 87,689.37",2,1,0,28227.51,1
13351,Male,Pune,49.0,9,"₹ 77,325.00",2,1,1,71517.89,0
13352,Male,DELHI,50.2,3,"₹ 58,099.25",1,1,1,84738.74,0
13353,Female,Kolkata,37.1,7,"₹ 76,806.14",1,1,0,16549.73,1
13354,Female,Pune,33.6,2,"₹ 80,297.09",1,1,0,66298.22,0
13355,Male,DELHI,25.4,10,"₹ 90,272.96",2,1,0,87814.27,0
13356,Male,Pune,22.6,2,"₹ 59,218.98",2,0,1,51501.23,0
13357,Female,mumbai,53.8,7,"₹ 84,920.44",2,1,0,35924.95,1
13358,Male,mumbai,32.5,2,"₹ 61,807.70",1,1,0,95119.55,1
13359,Female,mumbai,50.7,1,"₹ 28,156.88",1,1,0,96976.17,0
13360,Female,Pune,22.3,10,"₹ 74,699.09",1,0,1,59889.91,0
13361,Female,mumbai,37.8,4,"₹ 96,655.03",2,0,1,102098.65,0
13362,Male,Bangalore,55.2,10,"₹ 84,487.89",2,1,0,15000.0,0
13363,Female,Kolkata,43.2,2,"₹ 94,983.65",2,1,0,102587.48,0
13364,Male,Delhi,43.5,5,"₹ 69,405.49",2,1,1,132560.34,0
13365,Female,DELHI,33.0,10,"₹ 43,879.30",2,1,0,128633.83,0
13366,Female,Chennai,29.2,6,"₹ 69,829.39",3,1,1,85990.23,0
13367,Male,Pune,39.5,2,"₹ 55,638.25",2,0,0,123626.64,0
13368,Male,Pune,26.5,8,"₹ 73,194.36",2,1,0,78871.39,0
13369,Male,Kolkata,38.7,9,"₹ 66,468.24",2,1,1,118366.81,0
13370,Female,Mumbai,51.8,0,"₹ 90,725.68",2,1,1,49055.91,0
13371,Male,Hyderabad,24.8,6,"₹ 30,417.82",3,1,1,84974.06,0
13372,Female,DELHI,47.7,3,"₹ 6,567.48",2,1,0,139283.23,0
13373,Male,Mumbai,52.0,6,"₹ 66,964.15",1,1,0,99130.45,0
13374,Female,Hyderabad,36.9,8,"₹ 56,107.16",2,1,0,113190.9,0
13375,Female,Chennai,40.4,8,"₹ 52,021.05",2,1,0,101566.29,1
13376,Female,Pune,34.2,0,"₹ 47,333.52",2,0,1,77847.85,0
13377,Female,mumbai,36.3,9,"₹ 64,099.30",1,0,1,128669.88,0
13378,Male,Kolkata,49.8,3,"₹ 75,311.59",3,1,1,54735.3,0
13379,Male,DELHI,48.7,6,"₹ 78,748.35",2,1,0,58289.67,1
13380,Female,Kolkata,44.7,9,₹ 0.00,3,1,0,98983.87,0
13381,Male,Delhi,47.3,5,"₹ 62,407.88",2,0,1,148093.95,0
13382,Male,Chennai,42.4,8,"₹ 20,430.81",2,1,1,23842.6,0
13383,Male,Delhi,25.3,6,"₹ 87,258.75",1,1,0,43530.58,0
13384,Male,Hyderabad,52.8,2,"₹ 80,549.57",1,1,0,90528.28,1
13385,Male,Hyderabad,,6,"₹ 38,355.69",2,1,0,101213.6,0
13386,Female,Bangalore,38.8,9,"₹ 67,215.02",1,0,1,98143.01,0
13387,Male,Hyderabad,50.2,4,"₹ 14,919.66",4,0,1,94704.33,0
13388,Female,Mumbai,,1,"₹ 75,920.92",1,0,1,65584.09,0
13389,Male,Mumbai,47.5,9,"₹ 76,283.49",1,1,0,77176.25,0
13390,Female,mumbai,25.7,2,"₹ 83,952.07",1,1,1,89188.54,0
13391,Male,Pune,47.1,5,"₹ 80,538.18",2,1,1,144371.0,1
13392,Female,Kolkata,54.4,5,"₹ 51,539.15",1,1,1,131970.55,0
13393,Female,Pune,31.1,6,"₹ 39,275.28",1,1,1,153669.9,0
13394,Male,Pune,29.6,5,"₹ 47,592.12",1,0,1,89341.19,0
13395,Female,Mumbai,40.9,8,"₹ 61,863.54",2,0,0,56069.07,0
13396,F,Kolkata,29.2,4,"₹ 33,403.38",1,1,0,54328.52,0
13397,Female,mumbai,18.0,4,"₹ 56,351.60",1,1,0,92855.27,0
13398,Female,Chennai,39.7,7,"₹ 56,356.79",2,1,1,103585.98,0
13399,Male,Bangalore,44.0,7,"₹ 92,942.37",1,1,0,142425.59,0
13400,Female,Mumbai,36.1,0,"₹ 76,766.94",2,0,0,50538.17,0
13401,Male,Delhi,41.4,2,"₹ 47,015.07",2,1,1,55593.57,0
13402,Male,Bangalore,52.6,5,"₹ 72,293.17",2,1,0,121905.56,0
13403,F,Chennai,35.7,5,"₹ 75,520.55",1,1,1,49401.76,0
13404,Male,Hyderabad,37.3,0,"₹ 21,620.91",2,1,1,86818.17,0
13405,Female,Pune,39.8,1,"₹ 116,893.52",1,0,1,141857.98,0
13406,Female,DELHI,36.2,9,"₹ 60,445.83",1,1,0,115621.68,0
13407,Female,mumbai,36.2,6,"₹ 42,479.75",2,1,1,90842.84,0
13408,F,Pune,60.5,0,"₹ 65,504.67",2,1,1,102397.35,0
13409,Male,Hyderabad,41.5,9,"₹ 42,031.90",1,1,0,16283.93,0
13410,Male,Chennai,36.4,4,"₹ 21,014.14",2,1,1,141533.59,0
13411,Male,Delhi,56.6,0,"₹ 79,080.68",1,1,1,22662.72,0
13412,Male,mumbai,53.0,5,"₹ 66,059.28",1,1,1,66822.88,1
13413,Male,mumbai,47.5,6,"₹ 71,529.90",2,1,1,61017.24,0
13414,Male,Chennai,32.7,7,"₹ 22,713.64",3,0,1,87394.41,0
13415,Female,Bangalore,72.8,2,"₹ 76,393.12",1,1,0,64391.97,1
13416,Female,Pune,21.2,2,"₹ 59,324.59",1,1,0,56240.47,1
