CustomerID,Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churn
11594,Male,Kolkata,48.62561613898032,1,24995.41,2,1,1,45102.15475478208,0
11595,Female,Hyderabad,51.30567643629802,8,3789.01,2,0,1,106617.0753323769,0
11596,Female,Mumbai,36.45619336811263,10,40423.74,2,0,0,41484.94237722403,0
11597,Male,Hyderabad,46.713673722570384,6,67067.97,2,1,0,83796.43943114122,0
11598,Male,Mumbai,49.70197502114793,6,29781.37,1,1,0,27922.711261030992,0
11599,Male,Chennai,70.5893533536409,9,69549.13,1,1,0,136665.744254889,0
11600,Female,Chennai,32.63121042185768,9,29260.91,2,1,0,125955.00409431611,0
11601,Male,Pune,55.857695598828926,4,50020.61,1,0,1,80698.08414889092,0
11602,Male,Delhi,43.26666669199838,7,90666.93,1,0,1,143594.89933751454,0
11603,Male,Mumbai,56.17036742958409,9,35364.53,4,1,0,55001.27147328662,0
11604,Male,Mumbai,43.19448878511442,0,56752.38,1,0,1,80094.54121176258,0
11605,Male,Mumbai,62.66107716794708,2,57791.41,1,1,1,80094.54121176258,0
11606,Female,Delhi,33.861829837122464,8,58184.81,1,0,1,41137.86326196758,0
11607,Male,Hyderabad,47.13323902535986,0,65905.22,1,1,1,76287.75394020992,0
11608,Female,Mumbai,51.59056462319296,10,57388.67,1,1,1,173865.5092636451,0
11609,Male,Bangalore,34.780171069326,7,19190.69,2,1,0,51613.856348715344,0
11610,Female,Kolkata,49.56968868511596,5,37595.94,1,1,1,78281.39656105536,0
11611,Female,Bangalore,60.10382258768131,9,67268.69,2,1,0,119167.65067778186,0
11612,Female,Kolkata,43.99322068105723,4,71138.44,1,1,1,104424.61458814584,0
11613,Female,Mumbai,56.257275980601705,5,27714.63,1,1,0,30201.917454797644,0
11614,Male,Chennai,34.88549383630588,10,79177.49,2,1,1,116678.02795447948,0
11615,Male,Pune,28.553303691876305,4,35683.11,1,1,0,67990.42696310561,0
11616,Female,Delhi,55.432132535976976,8,59977.25,2,1,1,110909.68183703782,0
11617,Female,Hyderabad,36.612216869884826,1,55855.8,2,1,1,20280.12838937684,0
11618,Female,Delhi,19.84921448221132,9,22608.04,1,0,0,161956.03674708336,0
11619,Female,Mumbai,33.59625690823573,5,41772.02,2,1,1,67028.61366890573,0
11620,Female,Chennai,65.21368121643246,3,0.0,1,1,1,100692.54572235176,1
11621,Male,Chennai,60.90400086567296,2,38191.04,1,1,0,42558.72817988451,0
11622,Male,Kolkata,28.19369594911003,4,87008.69,2,1,1,11351.995313904146,0
11623,Female,Chennai,23.0747256932794,1,0.0,1,1,1,62636.126180161664,0
11624,Male,Mumbai,38.86146445941775,2,23934.84,1,0,1,113884.23593669893,0
11625,Male,Hyderabad,60.60688883720889,6,36158.31,1,1,0,116720.86610576363,0
11626,Female,Delhi,42.06399598445474,0,0.0,2,1,0,53785.214930219794,0
11627,Male,Mumbai,42.18891622854501,1,0.0,2,1,0,143373.20587737494,0
11628,Female,Mumbai,35.788007162644924,2,111806.5,1,1,1,36835.784586554335,0
11629,Male,Mumbai,40.927188649139744,9,67606.28,1,1,0,67317.69834477648,0
11630,Male,Pune,57.71112353132512,6,79987.27,2,1,1,97356.85182040608,0
11631,Female,Delhi,46.27886334002211,3,60508.53,1,0,0,35885.28003980371,1
11632,Male,Chennai,41.97205578850584,7,67387.1,1,1,1,10000.0,0
11633,Female,Pune,54.760345762287045,7,40448.85,2,1,0,112058.48168899216,1
11634,Female,Kolkata,46.07390321753453,0,81286.11,1,1,1,85230.84022892664,0
11635,Female,Pune,59.25347538537824,4,93020.07,1,1,0,83392.8344886896,0
11636,Male,Bangalore,34.79981214537716,0,29705.24,4,1,1,38964.81022190759,1
11637,Male,Kolkata,49.08104847954022,6,42564.73,1,1,0,80614.5752520818,0
11638,Male,Delhi,58.31357404200068,3,32591.74,2,1,1,56020.136320910526,0
11639,Female,Hyderabad,68.3005565743788,7,47434.13,2,1,0,47004.1896320574,1
11640,Female,Bangalore,28.595234940826813,7,72225.59,1,0,0,121949.7080411062,0
11641,Female,Mumbai,42.39417016998636,8,44636.95,2,0,1,43290.68861128629,0
11642,Female,Delhi,25.261051014006394,10,0.0,2,0,1,77217.21531093851,0
11643,Female,Delhi,30.45298737166743,5,79092.01,2,1,0,82381.30951527896,0
11644,Female,Bangalore,45.27774259789211,6,27073.24,2,0,0,49614.47224854427,0
11645,Male,Hyderabad,18.0,6,62177.71,1,0,0,63089.30353681007,0
11646,Female,Mumbai,51.290071698430246,4,65105.05,2,0,1,101665.04287771086,0
11647,Male,Delhi,53.35757375274776,6,37170.03,1,1,1,127730.52812112236,0
11648,Female,Bangalore,43.85380723570447,8,22534.83,2,1,1,77216.19630147822,0
11649,Female,Delhi,32.394054914845746,10,35653.15,2,0,0,98670.51000150184,0
11650,Female,Hyderabad,41.341249264024015,3,97897.72,1,0,1,56596.91860416191,0
11651,Male,Hyderabad,76.74941749758986,1,21538.17,1,1,1,59172.44003964335,0
11652,Male,Mumbai,37.19437829746305,7,16968.18,1,1,1,44693.31445578753,0
11653,Male,Kolkata,33.18204331518259,6,55721.92,2,0,0,94481.25868553182,0
11654,Male,Chennai,18.0,5,43608.76,1,0,0,48859.33809759982,0
11655,Male,Delhi,60.65823683885074,6,37702.88,2,1,1,59737.046864770935,0
11656,Female,Chennai,26.39687365320488,2,22918.1,1,1,0,67588.73854916368,0
11657,Female,Chennai,46.3232753745385,5,49374.86,1,1,1,80094.54121176258,0
11658,Male,Delhi,76.60018410554683,9,45157.13,2,1,1,47752.68223322884,0
11659,Male,Mumbai,50.539744503184245,6,90106.26,2,1,0,89071.93019356727,0
11660,Male,Chennai,50.372827483807406,6,23421.49,1,1,0,55580.690789599365,0
11661,Female,Hyderabad,40.1131463377711,4,35407.34,1,0,1,156077.25456048048,0
11662,Female,Mumbai,49.70716398956306,2,88529.71,1,1,1,117565.05153010416,0
11663,Female,Mumbai,46.13516307574263,1,34475.24,2,1,1,121306.32875846868,0
11664,Male,Mumbai,53.10492303464966,6,28348.45,2,0,0,30977.48112776392,1
11665,Female,Kolkata,18.0,3,63401.57,1,1,0,52360.77026912579,0
11666,Female,Hyderabad,50.692565021765446,1,54753.85,4,1,0,62888.530756717024,1
11667,Male,Hyderabad,51.50203348385938,7,40723.26,1,1,1,75459.08109614377,0
11668,Female,Pune,83.2100881469801,1,52267.26,2,1,0,148002.2748301081,0
11669,Male,Chennai,44.93577218078028,5,64233.26,1,1,1,13600.81730866067,0
11670,Female,Bangalore,48.32462369255815,3,54823.39,1,1,1,74518.3021119534,0
11671,Male,Mumbai,50.94494604851785,8,67309.47,1,1,1,56152.1495149439,0
11672,Female,Chennai,51.36760534948871,4,44356.32,2,1,1,80258.85715198173,0
11673,Female,Delhi,26.495677219693462,3,19107.18,1,1,0,81788.69759306914,0
11674,Female,Mumbai,57.27594951482448,7,66993.97,1,1,1,57261.14159604119,0
11675,Female,Hyderabad,31.239187983294137,2,41869.51,1,0,1,76790.89616293332,0
11676,Male,Pune,51.0997688839165,8,41091.02,2,0,0,79012.46718423479,0
11677,Male,Mumbai,32.1132191980209,7,72380.52,1,0,1,36483.974977080725,0
11678,Male,Chennai,41.6632453343872,7,99806.59,3,1,1,164369.80323938356,0
11679,Male,Kolkata,37.943588208027535,9,0.0,1,1,0,73687.63907904587,0
11680,Female,Delhi,41.26515492693432,4,40530.49,1,1,1,149995.73137266358,0
11681,Male,Chennai,43.75458003862783,0,47695.76,1,1,1,108506.73605617115,0
11682,Male,Bangalore,50.5847084790003,10,53278.04,2,1,1,79021.05229917707,0
11683,Female,Delhi,43.5574159922163,9,44535.26,3,1,1,62889.75268604215,1
11684,Female,Chennai,58.11776511812055,8,47343.11,1,1,0,89670.79342404698,0
11685,Male,Chennai,36.99654976776056,1,61009.03,3,1,1,10000.0,1
11686,Female,Kolkata,51.44567517631145,0,44151.18,2,0,0,18171.101874855856,0
11687,Female,Hyderabad,32.512674545258186,5,34019.44,2,0,0,46892.54469649593,0
11688,Male,Mumbai,71.73930305130727,0,33136.37,1,1,1,22724.58811490215,0
11689,Female,Delhi,51.509473386370495,9,89845.88,2,0,0,77745.2052057871,0
11690,Female,Kolkata,34.54241933245273,9,109499.33,2,1,1,81747.11407984221,0
11691,Male,Mumbai,71.01787069482208,9,39854.05,2,1,1,151418.96266276372,0
11692,Female,Bangalore,52.77746762599928,6,40490.67,1,1,1,93256.31157520496,0
11693,Male,Mumbai,34.596224826948614,6,61758.22,1,1,0,85421.36255527487,0
11694,Male,Delhi,43.031265083087646,0,54004.63,2,1,1,84413.1335255974,0
11695,Male,Pune,27.930426308751414,9,45578.89,1,1,0,89163.67488414288,0
11696,Male,Kolkata,27.925945950604,4,12499.4,1,1,1,64293.37275607487,0
11697,Male,Mumbai,63.12620586648698,2,25537.06,1,1,1,71890.85182957634,1
11698,Male,Mumbai,31.52286921175665,10,70756.13,1,0,1,46003.166597388,0
11699,Male,Chennai,24.93644464084753,1,41632.3,2,1,0,10000.0,1
11700,Female,Chennai,54.53611698556489,10,108989.2,2,1,0,62277.43613145455,0
11701,Male,Pune,69.89591434990533,4,107702.61,1,1,0,89994.80304756352,0
11702,Male,Pune,62.35928841242871,4,22472.94,2,1,0,122047.92798486516,1
11703,Male,Pune,79.36690869741496,1,89651.15,2,1,1,66102.06872151492,1
11704,Female,Mumbai,81.32384463540551,5,45997.19,2,1,0,80094.54121176258,0
11705,Male,Mumbai,31.49424967095368,6,54351.86,2,0,0,79573.88045002833,0
11706,Male,Hyderabad,40.32892623760258,0,71084.82,1,0,1,46876.12872388076,0
11707,Female,Hyderabad,21.44076997902242,2,80076.82,2,0,1,25318.876839222496,0
11708,Male,Hyderabad,27.55648293449828,3,28365.79,2,1,1,35449.039823462146,0
11709,Female,Delhi,61.08637855383249,1,115681.88,1,0,1,88131.49980328404,0
11710,Female,Delhi,49.152880606057984,9,58384.6,2,0,1,87980.68545974721,0
11711,Male,Pune,66.84707216708178,10,0.0,1,1,0,102307.3740600362,1
11712,Male,Hyderabad,32.01845586108304,4,42145.73,2,1,1,89543.30947817405,1
11713,Female,Bangalore,36.76965288540868,3,113464.58,1,1,0,127308.73177761104,0
11714,Male,Chennai,53.9036798801194,10,32257.58,2,1,1,141499.90864491754,0
11715,Male,Bangalore,60.84966297528596,1,118688.24,1,1,0,105369.16616038216,0
11716,Female,Hyderabad,20.4758253645121,10,53716.41,1,0,1,54334.52954801754,0
11717,Male,Hyderabad,41.39281794701112,0,49877.24,1,1,0,93756.87647459624,0
11718,Female,Chennai,50.99010391052024,7,18528.87,1,1,1,66414.52523266655,0
11719,Female,Hyderabad,56.744773078870296,1,68508.59,1,1,1,89321.44136255923,0
11720,Male,Kolkata,59.71049926841072,3,40182.47,1,0,0,77650.50558184694,0
11721,Male,Mumbai,43.881615751863286,9,49407.26,2,0,1,76094.18284668321,0
11722,Male,Chennai,26.467893785059285,4,43648.72,1,1,0,90865.00366192924,0
11723,Male,Hyderabad,18.0,1,75266.99,1,1,0,154779.25494271622,0
11724,Male,Delhi,42.26610997961481,9,43858.2,1,0,1,104897.53764915543,0
11725,Female,Delhi,40.66756683332222,8,0.0,1,1,1,87195.56891714527,0
11726,Male,Mumbai,45.13110384430418,1,24588.62,3,1,1,82118.44211757893,0
11727,Female,Delhi,58.396417173281904,5,10431.39,1,1,0,133884.99197877914,1
11728,Female,Delhi,27.78619456973825,6,94472.85,1,1,1,46391.18143894734,0
11729,Female,Delhi,35.07016453879152,5,67928.0,1,1,0,106376.98625254804,0
11730,Female,Delhi,62.502001938272414,10,51438.74,2,0,0,183699.4400146818,0
11731,Male,Mumbai,33.375573427453105,10,44134.86,1,0,0,97670.94315583716,1
11732,Female,Mumbai,49.84741256461714,3,7549.07,1,1,1,55499.20342269816,0
11733,Female,Chennai,44.85611786120435,0,43227.91,3,1,0,40503.51288609729,1
11734,Male,Pune,48.64800127523645,1,78583.32,2,0,1,69086.91261139396,0
11735,Male,Delhi,58.223175294383466,9,74559.52,2,1,1,123440.91457515227,1
11736,Female,Delhi,49.879367067910266,9,62854.36,3,1,0,113248.61284211608,1
11737,Male,Bangalore,24.2018901527107,5,8257.12,2,0,1,71609.36213811797,0
11738,Male,Pune,26.739083379967138,7,28026.37,1,1,1,115563.53463445816,0
11739,Male,Chennai,49.42235190686228,2,61163.29,1,1,1,122437.36006471784,0
11740,Male,Delhi,31.20817984889467,6,15559.31,2,0,0,83281.54208367893,0
11741,Female,Hyderabad,59.32927679479532,8,71653.42,1,1,0,58818.37597663158,0
11742,Female,Chennai,49.63717541212791,3,10054.89,1,0,1,168807.60274596285,0
11743,Female,Delhi,19.26341363303248,10,16918.81,2,0,1,23466.066308014248,0
11744,Male,Delhi,73.33624261923208,6,10261.28,2,1,1,87429.65572933381,0
11745,Male,Hyderabad,39.50638385899017,6,35171.67,1,1,0,67430.20889477288,0
11746,Male,Mumbai,41.86069155809352,9,4370.99,2,0,1,103249.23016191131,0
11747,Male,Chennai,51.33818473957569,8,35413.34,2,0,0,97108.48843733384,0
11748,Male,Hyderabad,43.70045249017186,2,22664.58,1,1,0,50457.250741110765,1
11749,Female,Mumbai,59.424595512553495,10,29457.28,1,1,0,50549.87444710269,1
11750,Male,Chennai,29.729891361533127,0,70073.12,2,1,0,77900.51583616523,1
11751,Female,Delhi,62.20604820529563,7,49682.62,1,1,1,122263.76568404437,0
11752,Male,Mumbai,55.21496005210169,3,70047.81,2,1,1,56983.84634538587,0
11753,Male,Kolkata,33.38402667234713,1,116587.82,2,0,1,67671.31110578582,0
11754,Male,Bangalore,48.77489302049891,4,0.0,2,1,0,97708.5877949266,1
11755,Male,Chennai,63.18273233460407,3,33650.59,1,1,1,138473.12727658302,0
11756,Female,Pune,52.823359841966415,0,19123.23,1,0,0,89737.41891931332,0
11757,Male,Mumbai,47.210929615324815,6,29138.06,1,1,0,10000.0,0
11758,Male,Hyderabad,54.33674609067764,3,61297.71,1,1,0,22522.00010270707,1
11759,Male,Delhi,55.59962185645082,7,103097.77,1,0,1,39514.97249858246,0
11760,Female,Hyderabad,37.41343167401092,8,69332.13,1,1,0,33600.574000043154,0
11761,Male,Hyderabad,47.35135118186594,7,64556.38,1,0,0,135450.12870671807,0
11762,Female,Mumbai,57.72999820452012,0,81214.27,1,1,0,86755.18169556504,0
11763,Male,Chennai,46.99387052563348,7,94756.94,2,0,1,117994.14594152116,0
11764,Male,Hyderabad,34.23760513042643,4,103905.42,1,1,0,68852.61660225052,0
11765,Male,Mumbai,49.201815601941725,0,64611.7,1,1,0,72473.04342565902,0
11766,Male,Kolkata,39.14303260012535,8,21131.69,2,0,0,57680.014108372576,0
11767,Female,Delhi,53.73333368670431,8,39816.42,2,1,0,75309.45395764938,0
11768,Male,Kolkata,66.4034884173797,6,0.0,2,1,0,68087.7427552423,0
11769,Male,Chennai,55.15735207129148,6,72989.63,2,1,0,98895.3498521852,0
11770,Male,Delhi,32.644929703204475,10,24451.02,2,1,0,69899.36286081161,0
11771,Male,Kolkata,49.52530534862342,0,28503.12,1,0,1,85451.3748017806,0
11772,Female,Mumbai,18.0,8,60608.48,1,1,1,92433.54952157145,0
11773,Female,Mumbai,43.50535130241081,0,0.0,1,0,1,79707.85911586741,0
11774,Male,Bangalore,59.102947835704896,6,80956.1,1,1,0,162966.3013761104,0
11775,Female,Pune,51.03302721223963,8,66661.69,1,0,1,58165.16350216587,0
11776,Male,Pune,46.65104056698906,8,37006.32,2,1,0,60292.23572011044,0
11777,Female,Chennai,76.94720241165938,4,48526.18,2,1,1,37557.66881370272,1
11778,Male,Bangalore,19.427622436825025,5,29873.22,2,0,0,86872.65520630022,0
11779,Male,Mumbai,22.78799111859249,1,128132.3,1,1,0,113420.7577252824,1
11780,Female,Hyderabad,52.23139986294902,1,22491.46,1,1,0,83941.25565004576,0
11781,Male,Kolkata,58.47138585171961,9,59684.88,2,1,0,170444.7398679552,0
11782,Female,Hyderabad,59.0827319441476,8,42110.03,2,0,1,62822.30805498977,0
11783,Male,Mumbai,36.40835981454533,0,51617.92,1,1,0,27332.33182365542,0
11784,Female,Delhi,32.33816604469933,9,65377.88,1,0,1,69510.44366947358,0
11785,Female,Bangalore,30.12891230111553,4,66546.28,1,1,1,17231.63165401949,0
11786,Female,Hyderabad,49.8338054792434,6,39291.57,1,0,1,98987.74446149684,0
11787,Female,Bangalore,30.25188886844272,9,15136.01,2,1,1,23945.67224695513,0
11788,Female,Bangalore,61.71928547603567,5,28037.23,1,1,0,67708.77028166455,1
11789,Male,Mumbai,44.67175552372405,5,36181.35,1,0,0,48460.00857884788,0
11790,Female,Delhi,34.44410915611184,5,32098.23,2,1,1,80094.54121176258,0
11791,Male,Chennai,45.13110384430418,7,18746.58,2,1,0,40950.7943300561,0
11792,Female,Pune,22.021395627150543,6,63442.52,2,1,1,46550.70735713779,0
11793,Female,Bangalore,33.08738357326185,4,9328.11,1,1,0,84845.67427468623,1
11794,Female,Hyderabad,36.70819837338632,9,48457.7,1,1,0,103434.93564624156,1
11795,Male,Hyderabad,51.12120566864299,1,1035.99,2,1,0,25399.15788803276,0
11796,Male,Kolkata,45.13110384430418,9,82731.47,2,1,1,128401.22304214526,0
11797,Female,Bangalore,32.104123650853765,5,31556.31,2,0,1,67637.23687856304,0
11798,Male,Delhi,26.62144215485574,9,28171.86,2,1,1,76475.28560887568,0
11799,Male,Chennai,41.44522742140887,4,23132.1,1,0,0,87537.5499228934,0
11800,Male,Chennai,18.0,3,101156.07,2,1,0,61957.341489669474,0
11801,Male,Delhi,40.23206344875842,9,89823.7,2,0,1,134125.33702640314,1
11802,Female,Delhi,61.73330587614372,10,51630.8,2,0,1,71085.72784591402,1
11803,Male,Kolkata,41.99474262949355,4,34941.18,2,0,0,29485.03628845161,0
11804,Male,Pune,47.38982432413577,8,112268.83,2,1,1,151472.59780344035,0
11805,Male,Delhi,45.571391052565566,1,64930.5,2,0,0,157810.16755107092,0
11806,Female,Mumbai,24.221525088243723,5,42342.7,1,1,0,47357.78027472798,1
11807,Female,Kolkata,71.36234900426672,10,33168.48,2,1,0,109397.14314100302,0
11808,Male,Chennai,38.88651875960424,8,74533.88,2,1,0,158914.34788227655,0
11809,Male,Chennai,44.94976600644392,9,43382.94,1,0,0,80094.54121176258,0
11810,Male,Delhi,35.165652841200746,4,9833.08,2,1,1,94660.95346991767,0
11811,Female,Mumbai,62.070980505478985,10,55156.84,3,0,1,125572.02766457398,1
11812,Female,Pune,23.119802051315343,5,57162.32,1,1,1,133090.5408041646,0
11813,Male,Hyderabad,64.53446747964603,9,51330.33,2,0,1,107291.00678668024,0
11814,Male,Kolkata,40.43552513685367,3,65155.44,1,0,1,25707.32489166702,0
11815,Male,Delhi,36.99704731952859,4,40295.14,1,0,0,34498.706250040355,0
11816,Male,Mumbai,35.58372157295183,7,50210.45,2,1,0,69530.56016811408,0
11817,Male,Delhi,72.1297286219147,0,49700.74,1,1,1,135774.67927332502,1
11818,Female,Chennai,20.92834051265328,0,9834.27,1,1,1,31877.2277286749,0
11819,Female,Mumbai,36.9774836525362,9,71083.41,2,1,1,73207.16030617103,0
11820,Male,Kolkata,25.638482575027325,3,66506.3,2,0,0,121200.20105840008,0
11821,Male,Bangalore,18.0,9,79676.74,2,1,1,47656.486087335885,0
11822,Male,Pune,64.57930417756407,2,19725.92,1,1,1,59960.956066046914,0
11823,Female,Bangalore,44.59307843649171,4,37320.4,2,1,0,16842.753156741812,0
11824,Female,Kolkata,27.587331465018448,10,83272.9,1,1,0,51568.94300357896,0
11825,Female,Bangalore,57.436332786216845,9,32715.13,2,1,1,43111.68587025144,0
11826,Female,Pune,38.98973999040244,7,103893.8,2,1,0,75121.0924313444,0
11827,Male,Kolkata,35.30149830133299,0,3217.33,2,1,1,37336.023395675584,0
11828,Male,Mumbai,53.63071897775783,4,33040.86,2,0,0,124034.7716867688,0
11829,Female,Bangalore,38.66716931416308,4,36054.1,1,1,0,37436.72534605351,0
11830,Male,Pune,30.558359525830294,1,72912.08,1,1,0,61781.07727484752,0
11831,Male,Delhi,55.43103479775365,4,99961.6,1,1,1,50464.69727519635,0
11832,Female,Hyderabad,42.87946214946328,7,59117.22,2,0,0,61852.54413115201,0
11833,Female,Pune,45.13110384430418,9,0.0,1,1,0,190604.09901219845,0
11834,Female,Delhi,38.95766102184799,6,47569.49,1,1,1,47310.66624588105,0
11835,Female,Hyderabad,60.28534676169111,1,53693.98,1,0,0,102527.11299162293,0
11836,Female,Delhi,45.21044912591654,5,61793.43,2,1,1,35950.916407315424,0
11837,Male,Mumbai,60.89046459902037,9,47642.94,2,0,1,127947.41330706576,0
11838,Male,Mumbai,60.39975641893908,10,89191.24,2,1,1,87379.91535858116,1
11839,Female,Chennai,63.54377618365256,10,23351.67,1,1,0,91126.96293653164,0
11840,Male,Delhi,46.02430873088392,0,19077.19,2,1,1,103255.75451392506,0
11841,Male,Hyderabad,50.74080315697069,9,31628.98,1,1,1,132609.81968467106,0
11842,Male,Hyderabad,41.53910776295739,9,128056.1,2,1,0,145029.6101914582,1
11843,Male,Delhi,31.5344338686675,2,44604.35,2,1,0,135818.53076279492,1
11844,Female,Mumbai,75.04945850222877,10,84464.19,1,1,0,39235.09147046118,0
11845,Female,Chennai,33.71842808855199,10,83899.88,1,1,1,115850.88144976144,0
11846,Male,Delhi,58.57301263837128,5,0.0,2,0,0,74719.65494272075,0
11847,Male,Delhi,55.88718501630106,8,48303.87,1,1,0,133546.63911855378,0
11848,Male,Hyderabad,47.71579452816085,0,83606.55,1,1,0,10000.0,0
11849,Female,Delhi,42.67517096568654,5,135851.49,2,1,1,89196.27954958993,0
11850,Female,Pune,42.824363548052034,1,82350.74,1,0,1,26815.06968350641,0
11851,Male,Mumbai,35.143808434642715,8,39727.09,2,0,1,103733.98572153616,0
11852,Female,Mumbai,46.41662729275858,1,93807.16,1,1,0,56031.90146379651,0
11853,Female,Pune,27.279204098991794,2,37064.57,2,1,0,36844.50124984107,0
11854,Female,Mumbai,56.20878834563491,1,16055.64,1,1,0,10000.0,0
11855,Female,Mumbai,41.57193028002444,10,70994.91,1,1,1,52235.53328464591,0
11856,Male,Delhi,30.56968438176825,3,6435.99,2,1,1,89409.0317103629,0
11857,Female,Pune,25.853379970561928,3,32136.19,1,0,0,97899.16139156274,0
11858,Male,Delhi,43.02148825833201,9,94602.21,2,1,1,72349.67565853063,0
11859,Female,Delhi,43.54324500800359,0,71370.04,2,1,0,64682.37204628254,1
11860,Female,Delhi,37.22903744041396,7,24081.36,1,1,0,100636.34163497464,0
11861,Female,Hyderabad,52.53606135425738,4,54210.63,2,1,0,185495.36795954645,1
11862,Female,Hyderabad,50.22663706584614,7,47147.17,2,1,0,96251.25895335736,1
11863,Male,Chennai,45.851599961711926,5,77220.14,1,1,1,39441.106825890434,0
11864,Female,Mumbai,31.110580492279723,1,61399.82,1,0,1,27197.572764445693,0
11865,Female,Delhi,33.899789262460565,6,54643.08,2,0,1,70144.79335704153,0
11866,Female,Mumbai,24.05114662308222,9,48903.58,2,1,0,107812.91396218508,0
11867,Male,Bangalore,42.12944667218737,8,17005.17,2,0,1,48235.42153677878,0
11868,Male,Delhi,53.41112710527274,6,91404.6,2,0,0,45386.9112389291,0
11869,Male,Chennai,26.83397194838369,10,62565.01,4,1,1,40423.25549545624,0
11870,Female,Kolkata,36.58260676772555,4,40145.59,1,0,1,80094.54121176258,0
11871,Female,Delhi,44.20652618439252,3,42324.91,2,0,0,106825.1357578632,0
11872,Male,Mumbai,53.3886553742765,10,46935.9,1,1,1,60735.30360496297,0
11873,Female,Kolkata,22.84651634358333,7,25331.48,2,1,1,106159.59950996444,0
11874,Female,Mumbai,78.29847251585265,5,32966.2,2,1,1,63212.29511766403,1
11875,Female,Kolkata,56.28905285859338,4,79495.3,2,1,0,19179.39280494412,1
11876,Female,Mumbai,36.014187295617695,6,3056.75,2,0,0,170285.4031631163,0
11877,Female,Pune,45.13110384430418,10,105753.32,3,0,1,61322.53423311328,0
11878,Female,Bangalore,49.25495102481912,2,50114.2,1,1,1,113775.55755519656,0
11879,Male,Chennai,52.07923995701219,8,26255.64,1,1,0,74175.25303848498,1
11880,Female,Chennai,30.145990722952995,3,39622.21,2,0,1,143307.2209737162,0
11881,Female,Mumbai,28.28815131519487,3,62629.68,1,1,1,124145.77587472256,1
11882,Female,Bangalore,31.598299617432318,7,35566.9,2,1,0,155395.81246046792,0
11883,Female,Bangalore,45.96770891342416,5,69784.37,1,1,1,85340.59902027286,0
11884,Female,Mumbai,46.15779766223682,10,18131.72,2,1,0,53617.76803889152,0
11885,Male,Mumbai,77.46496273800358,0,26074.57,2,1,0,58346.37706252774,0
11886,Male,Mumbai,18.0,1,57330.95,1,1,0,113517.45993039076,0
11887,Male,Mumbai,34.924500368572815,8,31398.7,1,1,0,27562.47512544106,0
11888,Male,Mumbai,37.0625592805351,5,108775.56,1,0,0,62704.34944163231,0
11889,Female,Delhi,52.29699394606793,6,74881.17,2,1,1,53411.4385444846,0
11890,Female,Delhi,45.13110384430418,10,65364.63,1,1,1,39982.46586982666,0
11891,Male,Pune,42.00609096883367,8,53342.74,1,1,0,75160.62310239594,0
11892,Male,Hyderabad,67.66305611601064,2,39596.49,1,1,1,145582.55254771688,0
11893,Female,Mumbai,28.25790460763806,4,42319.43,2,1,1,96338.3158764173,0
11894,Male,Bangalore,34.56114109363334,4,24950.16,1,1,1,87171.10583421799,0
11895,Female,Delhi,25.267401475597477,9,56360.15,2,1,1,49069.428750345854,0
11896,Female,Delhi,42.800931629853785,6,12623.64,1,1,1,136174.6937974015,0
11897,Female,Mumbai,40.024336419119294,1,93750.4,2,1,0,10000.0,0
11898,Male,Delhi,56.79356254701657,3,51830.65,2,1,1,83480.90455444173,0
11899,Male,Delhi,72.80246210926313,10,91092.9,1,0,0,87706.70392826624,0
11900,Female,Mumbai,67.35826097687206,3,76797.41,1,0,1,59841.37679432872,0
11901,Female,Chennai,26.657438019659,7,47920.93,1,0,0,116064.84616271748,1
11902,Male,Kolkata,45.80039796788513,9,63378.69,1,1,1,96384.7877493694,0
11903,Female,Mumbai,56.61570716864397,2,37215.3,2,1,0,80094.54121176258,0
11904,Male,Pune,55.02679514548299,1,47112.35,1,1,0,86537.76400796248,1
11905,Female,Mumbai,79.71626938731228,8,26717.01,2,0,0,66679.1184280134,0
11906,Male,Mumbai,41.70266652028606,10,99968.93,1,0,1,134960.02024247943,0
11907,Male,Hyderabad,46.17138491065866,3,55642.33,2,1,0,96356.65077499194,0
11908,Male,Mumbai,78.61258911459677,8,75388.39,1,0,0,106173.55848550882,0
11909,Male,Kolkata,51.29875322348831,5,36863.94,2,1,0,45729.1607951384,0
11910,Male,Kolkata,36.0435561915992,0,97333.31,2,0,0,74365.24486666174,1
11911,Male,Delhi,30.378115094256515,10,28261.67,2,1,0,35899.1656207764,0
11912,Female,Chennai,48.13611926365349,2,46551.68,1,0,0,113411.61742395812,0
11913,Female,Mumbai,60.9990703345494,6,35868.78,2,1,1,42452.24823369893,0
11914,Male,Hyderabad,60.80643975134726,8,58247.62,2,1,1,101351.83947127488,0
11915,Male,Hyderabad,31.917761406911367,7,29273.59,1,1,1,108297.55855192852,0
11916,Female,Bangalore,46.54917429061418,4,67717.8,2,1,0,73098.49289266858,0
11917,Female,Chennai,38.237319024716754,7,57894.63,2,1,1,44427.19484360699,0
11918,Female,Hyderabad,42.78095100594333,1,45227.35,1,1,0,69309.4224175305,0
11919,Male,Kolkata,58.58355593402716,2,18034.83,2,1,1,50065.60928174484,0
11920,Male,Bangalore,44.25125383466615,7,47574.85,1,1,0,10000.0,1
11921,Female,Mumbai,54.78708818159049,8,46839.76,2,0,0,152423.20656666422,0
